,post,sujet
251,"

La page présentant les Bogdanov est à nouveau débloquée. Devinez qui revient écrire une page à la gloire des BB ? Avec l'aide active de quelqu'un qui devait être neutre à l'origine... --
Green Heart
14 août 2005 à 21:12 (CEST)


",frerebogdanof_travaux
252,"

La page n'a pas été débloquée, elle reste sur la version en place au moment du blocage, c'est tout.
R
14 août 2005 à 22:00 (CEST)


",frerebogdanof_travaux
253,"
Je parle de l'autre article :

http://fr.wikipedia.org/wiki/Igor_et_Grichka_Bogdanoff#Les_.C2.AB_personnages_Bodganoff_.C2.BB.2C_tels_qu.27ils_se_pr.C3.A9sentent_au_public

extrait savoureux ""Leurs travaux conduisent à une théorie très controversée sur l'origine de l'univers, et notamment un point de vue épistémologique révolutionnaire, teinté de platonisme, puisqu'avant le BIG BANG, le monde ne serait plus physique mais mathématique ( informationnel ).""
C'est tellement ridiculement outrancier que le pire pour les Bogdanov est de laisser ce passage.
",frerebogdanof_travaux
254,"

Bof, c'est pas pire que ce qu'ils écrivent eux-même sur leurs propres prétendus « travaux ». Enfin si ce n'est eux qui l'ont mis mais des joyeux comique il vaut mieux l'enlever évidemment. --
YBM
15 août 2005 à 02:43 (CEST)


",frerebogdanof_travaux
255,"
Bonjour à tous... et j'espère que tout le monde est bien calme avant de me lire... Précision initiale: je ne dispose d'aucune compétence scientifique, me permettant d'intervenir dans ce débat, et c'est exactement pour cela que je ne résiste pas à l'envie de le faire. Je dispose, peut-être, de compétences dans d'autres domaines qui pourraient, éventuellement, m'amener à contribuer à l'entreprise Wikipédia sur d'autres sujets (je ne sais pas moi... la versification métrique grecque antique dans la poésie de Pindare, aperçu sur le ""dactyle"" et le ""spondée""... Ça vaut bien ""groupes quantiques"" et ""théorie des cordes"", non? ;-), mais ce n'est pas le sujet. Et le sujet, c'est que, précisément, je ne connais pas grand chose aux thèmes que vous évoquez dans cette discussion, alors que pourtant ce sont des questions qui m'intéressent. Qu'est-ce que j'attend donc de Wikipédia en la matière? Une approche encyclopédique accessible, très certainement. Et que me proposez-vous? Un déversement polémique, où la pauvre poule que je suis n'y retrouve pas ses petits. Alors, s'il vous plait, pourriez-vous faire un gros effort de synthèse, de pédagogie, de vulgarisation, etc., dans votre débat ? Je vous signale au passage, après une lecture attentive de votre fil de discussion (même si je n'ai pas eu la force d'aller plus loin que la première moitié), et en tâchant de ""m'évader"" vers les liens externes que vous proposez (j'en ai consulté une bonne demi-douzaine), que je ne sais toujours pas le moindre mot de ce que dit ""en gros"" cette théorie si contestée des frères Bogdanof sur ""Avant le Big Band"" ! Et en quoi elle suscite une telle polémique ! Il est vrai que Pindare, quant à lui, provoque rarement de nos jours de tels épanchements... pardonnez-moi ma naïveté ! Mais ne partageons-nous pas un même idéal d'une encyclopédie universelle libre? Bien à vous tous, Guy B
",frerebogdanof_travaux
256,"

Bonjour, les modifications d'aujourd'hui sont de moi. J'avais oublié de me loguer. Essai de compte-rendu neutre des positions des uns et des autres.
Salle
8 avril 2006 à 15:42 (CEST)

",frerebogdanof_travaux
257,"

J'ai vu et ai remarqué justement la neutralité du ton. J'étais étonné de cela de la part d'une IP... ;)
©éréales Kille®
|
|
☺
| en ce 8 avril 2006 à 18:10 (CEST)

",frerebogdanof_travaux
258,"

Cereal Killer pourrait-il expliquer en quel honneur il a ""rétabli"" une version contenant un lien incorrect (page inconnue), supprimant deux sources vériafiables et validant une version erronée introduite sous pseudonyme (> 3 fois) par Igor Bogdanov dans l'article ?
81.64.153.216
21 octobre 2006 à 20:47 (CEST)

",frerebogdanof_travaux
259,"

Basta, on n'est pas à un tribunal. L'information n'a rien à faire ici, Wikipédia ne sont pas les minutes du greffe du tribunal.
©éréales Kille®
|
|


Speak to me


*
| en ce 21 octobre 2006 à 21:39 (CEST)

",frerebogdanof_travaux
260,"

Sauf que l'information est pertinente, sourcée et peut difficilement être plus liée au sujet de l'article...
81.64.153.216
21 octobre 2006 à 21:46 (CEST)

",frerebogdanof_travaux
261,"

+1. CK, ce serait bien d'aller jeter un coup d'oeil
ici
pour voir l'étendue des nuisances bogdanoviennes sur Wikipedia. Le vandalisme de
{{u|Starjoe}}
ne diffère aucunement de celui que l'on a vu à maintes reprises sur la version anglophone.
Alain r
23 octobre 2006 à 10:34 (CEST)

",frerebogdanof_travaux
262,"

J'essaie tant que faire se peut de maintenir la tranquillité sur fr, j'estime que l'information doit être contradictoire et que les principaux intéressés doivent également pouvoir s'exprimer. En mettant les deux sons de cloche, je trouve que c'est ainsi plus équitable. C'est la guerre d'édition qui m'énerve, pas le fait qu'il y ait tout ce battage dans la mesure où les deux parties peuvent s'exprimer. J'espère que l'information telle qu'elle est désormais présentée satisfera tout le monde.
©éréales Kille®
|
|


Speak to me


*
| en ce 23 octobre 2006 à 11:00 (CEST)

",frerebogdanof_travaux
263,"
Bonjour CK,

pardon, mais d'une part ce n'est pas ce que vous aviez fait initialement (vous aviez avalisé un vandalisme grossier), d'autre part, neutralité de point de vue ne signifie pas égalité des points de vue. Donner le verdict d'un jugement en le « contrebalançant » par l'opinion d'une des parties n'est ni neutre, ni équilibré, ni quoi que ce soit, d'ailleur. Il faudrait dans ce cadre là au moins rajouter l'avis de C qui a priori n'est pas celui du juge, sauf à baigner dans une fumeuse théorie du complot que ne renierait pas Jean-Pierre Petit. De plus, je doute qu'un quelconque spécialiste en droit avalise la pertinence de l'argumentaire des deux frères.
Alain r
23 octobre 2006 à 12:36 (CEST)

",frerebogdanof_travaux
264,"

Il est facile d'accuser les interlocuteurs d'« avaliser un vandalisme grossier » lorsque j'ai supprimé le passage qui faisait guerre d'édition. Il ne m'a pas fallu une heure pour en arriver à cette conclusion. Ensuite, si l'on lit la minute du greffe, les frères Bogdanoff ont été condamnés à payer les frais de justice au titre de l'article 700 du nouveau code de procédure civile, rien de plus classique, et ont été déboutés de leur demande, ce qui ne veut pas dire qu'ils aient été condamnés, puisqu'ils n'étaient pas les défendeurs mais bien les plaignants au départ.
©éréales Kille®
|
|


Speak to me


*
| en ce 23 octobre 2006 à 12:42 (CEST)

",frerebogdanof_travaux
265,"

Bon, après discussion avec un juriste j'ai précisé les choses en utilisant le vocabulaire approprié et neutralisé en mettant dos à dos les points vue des deux parties.
Alain r
24 octobre 2006 à 13:27 (CEST)

",frerebogdanof_travaux
266,"

L'ensemble du paragraphe concerné est en l'état actuel incompréhensible. Le contributeur responsable pourrait-il se relire?
Salle
24 octobre 2006 à 14:09 (CEST)

",frerebogdanof_travaux
267,"

Et pourquoi laisser en dernier lieu la parole à Ciel et Espace qui est d'accointance de longue date avec l'auteur du papier du Figaro ? Encore une marque d'impartialité ? Surtout que ce ne sont que conjectures, prêter ainsi des intentions à ses adversaires, rien de factuel, pour un scientifique, c'est un peu léger.
©éréales Kille®
|
|


Speak to me


*
| en ce 24 octobre 2006 à 15:14 (CEST)

",frerebogdanof_travaux
268,"

Plaît-il ? On peut inverser l'ordre opinion C/opinion Bogdanoff, cela ne change pas grand chose, l'important est de souligner que les deux ont une vision différente de la situation (ce qui est assez logique). Pour le Figaro, on peut rajouter aussi que l'actuel
directeur de la rédaction
du Figaro a à voir avec Mme Jacqueline Beytout, dont le nom figure dans les remerciements de la thèse de Grichka, et que Luc Ferry y avait écrit dans le temps un article dithyrambique sur les deux frères. Pas vraiment le truc hyper anti-bogdanov, donc, n'est-il pas ?
Alain r
24 octobre 2006 à 15:35 (CEST)

",frerebogdanof_travaux
269,"
Bonjour,

Après
Jean-Pierre Petit
, les Bogdanoff (dont je ne connaissais avant que le volet thèses à polytechnique)...

J'ai procédé à quelques changements au niveau des liens externes :



 Changement mineure de la forme générale, pour un résultat un peut plus lisible.
 J'ai rajouté les Liens vers les pages professionnelles des personnalités impliquées.
J'ai ajouté un document qui se trouve sur la page professionnelle d'un mathématicien (D.Calaque) qui à longuement ""discuté"" avec les frères.
 J'ai modifié le lien vers le texte original d'Urs Schreiber. Le précédent lien ne pointait pas vers ce texte.
 J'ai supprimé le lien vers le site de Richard Sunder, parce qu'il était invalide. Sinon, mis à part la coincidence des titres, je ne vois pas pourquoi l'on doit lier Sunder à cette affaire.
 J'ai rendu un peu plus neutre l'introduction trop longue et trop orientée vers la mise au point de D.Sternheimer. Il suffit de lire le lien pour savoir de quoi il s'agit, inutile de longuement résumer, voire de tenir par la main le futur lecteur.
 Ecrire ""version originale""(celle de U.Schreiber) suffit. C'est redondant et orienté d'ajouter ""non tronquée"". Même si c'est globalement vrai.


Je compte dans un futur proche rajouter des liens vers les dicussions sur les divers forums qui comptent des interventions reconnues des Bogdanov. je compte également rajouter un lien vers l'article du Monde : ""la réputation scientifique contestée des frères Bogdanov"" (qui m'a l'air d'être un peu lié au sujet).
De façon plus générale, je trouve (et je ne suis visiblement pas le seul) que cet article est vraiment mauvais :

Ça part dans tous les sens aux grés des changements des ""pour"" et des ""contre"". On loupe un peu le cadre général dans lequel s'inscrit cette polémique: le problème du jugement des articles (même scientifiques) par les referees. Je trouve qu'il y a aussi beaucoup trop de propos non sourcés (pour ou contre les frères d'ailleurs). Par exemple :
""(de nombreux CV de docteurs ayant obtenu avec la mention « très honorable » leur thèse à l'université de Bourgogne, voire dans le même laboratoire que les Bogdanoff après la soutenance de ces derniers furent présentés par les détracteurs des jumeaux afin de mettre à mal leur version).""
.


Je pense que ce serait bien de profondément s'inspirer de la version anglaise qui m'a l'air d'une bien meilleure qualité. Bien sûr, ce n'est pas forcément le point de vue des jumeaux.--
84kg
3 novembre 2006 à 19:28 (CET)

",frerebogdanof_travaux
270,"
Si on réduisait cet article à son intérêt encyclopédique, il faudrait le supprimer immédiatement ou ne garder que quelques lignes, et encore...Si quelqu'un fait cela il sera taxé de vandalisme ! Alors, lentement mais surement, Wikipédia est en train de devenir une poubelle.
",frerebogdanof_travaux
271,"

En effet , pas très encyclopédique et pas très neutre surtout cet article ...
Viking59
(
d
) 10 mai 2009 à 17:16 (CEST)

",frerebogdanof_travaux
272,"

Je trouve l'article assez faible, surtout par rapport à son équivalent en anglais, mais même par rapport à la page consacrée aux frères, qui est finalement (c'est un comble) beaucoup plus claire sur cette affaire que cette page consacrée spécifiquement à l'affaire. Ca serait certainement une excellente idée que l'auteur de la page sur les deux frères réécrive celle-ci. A lire cette page, on a juste l'impression, pour le dire vite, que bon, 'il y a des pour, il y a des contre', et c'est tout. Il y a un long développement sur Lubos Motl, qui est, à peu de choses près, le seul soutien scientifique des frères (et encore, 'soutien' est un bien grand mot pour quelqu'un qui a employé les mots 'silly' et 'painful' à propos de leurs 'travaux'), des rapports de validation de thèses (par essence polis et privilégiant le positif) sont considérés comme des appuis quant à la 'justesse' des travaux (Shahn Majid, qui a publiquement considéré leurs travaux comme très faibles, se retrouve du coup ici listé comme soutien des frères !), le reste est expédié par des phrases du genre 'leurs détracteurs pensent que...', laissant penser, encore une fois, qu'il s'agit juste d'une controverse, avec, ma foi, des pour, des contre, allez savoir ma bonne dame, tout cela est bien compliqué... Alors que non. Ainsi que l'indique la page consacrée aux deux frères : ""Malgré de nombreuses discussions entre les deux frères et divers scientifiques,(...),un consensus général se dégage sur le fait que la qualité de ces travaux est extrêmement faible"". En fait, nous avons d'un côté les deux frères, un ou deux soutiens scientifiques peu crédibles, qui considèrent les travaux comme valables (avec comme seul arguments celui d'autorité de leur validation par des doctorats, et celui de l'auto-proclamée 'complexité des travaux'), et de l'autre, l'ensemble de la communauté scientifique, qui les considère si faibles et ridicules (arguments et démonstrations détaillées à l'appui) que certains ont cru à un canular. Ca me paraitrait la moindre des choses que cette page reflète cet état de fait, ce qui n'est à l'heure actuelle pas le cas. De manière exemplaire, la phrase ""L'existence de cette polémique fait partie d'une controverse plus large opposant partisans et détracteurs de la théorie des cordes, les premiers se voyant reprocher par les seconds un manque d'esprit et de rigueur scientifique."", qui conclut la partie 'controverse', induit complètement le lecteur en erreur, lui laissant à croire d'une part qu'il est possible que les frères soient ostracisés par la communauté scientifique pour leur originalité (alors qu'en réalité leurs 'travaux' sont parfaitement ignorés par la dite communauté, où leur existence et leur poids sont nuls), et d'autre part qu'il s'agit bien d'un débat incompréhensible et de 'haut niveau', ce qui n'est aucunement le cas.
Matdast
(
d
) 20 mars 2010 à 09:31 (CET)

",frerebogdanof_travaux
